name_1,name_2,geometry,pop,tot_local_sources,tot_tax_revenue,tot_current_oper_income,total_oper_expenses,net_oper_income,total_non_income_receipts,capital_expenditure,total_non_oper_expenditures,cash_balance_end
Quezon,Patnanungan,POINT (122.1864725384374 14.79594388145524),14606.0,1.6251344,1.07410103,61.783831,43.34517874,18.43865226,1.01216496,4.29331114,6.2861683,27.0311894
Quezon,Perez,POINT (121.957563865515 14.1790577768252),12173.0,3.77507462,1.88368928,51.92741762,38.6081909,13.31922672,0.15479708,0.66550722,1.57979278,42.52387779
Quezon,Pitogo,POINT (122.0935270497117 13.80588886233171),23019.0,4.4746867,2.173205,66.8405667,47.37977775,19.46078895,0.0,10.18450274,10.18450274,27.02391119
Quezon,Agdangan,POINT (121.9228279492487 13.88246408107106),12851.0,3.75266885,1.73967112,48.01415989,38.07724882,9.93691107,0.0,1.0672895,1.0672895,29.60971656
Quezon,Alabat,POINT (122.02507988936 14.12154498767622),15630.0,12.53502945,2.3145282,66.08923964,60.25263516,5.83660448,0.0,0.0955137,0.6329985,15.89090311
Quezon,Atimonan,POINT (121.8863989336968 13.98301376910563),63432.0,30.28205033,9.54122301,165.9283535,126.0663952,39.8619583,0.0,17.70418122,17.70418122,78.0390335
Quezon,Plaridel,POINT (122.0052448563752 13.94715400749838),10935.0,2.30488924,1.06858941,45.15504324,34.04458903,11.11045421,0.0,8.26652351,8.44512867,7.3217512
Quezon,Polillo,POINT (121.9524362185321 14.74240572180243),30582.0,15.7120789,10.07231813,121.5191918,57.47789311,64.04129872,0.0,7.08532719,7.08532719,106.6364699
Quezon,Quezon,POINT (122.1211357006275 14.05687249852289),15228.0,2.36646816,1.12684116,56.15726016,36.38822434,19.76903582,0.18977996,0.21519,0.21519,38.12633809
Quezon,Buenavista,POINT (122.435913285055 13.73358624427418),30047.0,5.07742869,3.31283461,88.72865169,63.96811455,24.76053714,0.0,9.47661331,9.47661331,40.42325014
Quezon,Burdeos,POINT (121.9896870238284 14.91347455649955),26760.0,4.70896029,3.14010373,86.89250629,49.11805941,37.77444688,0.0,0.68991,0.68991,86.46732821
Quezon,Calauag,POINT (122.2820244246793 14.05034344413277),73139.0,20.4982001,8.89226756,161.0214881,119.9463504,41.07513773,0.0,8.29998953,8.29998953,111.743065
Quezon,Candelaria,POINT (121.4302408450931 13.94085960224714),117434.0,66.09406604,39.80983416,254.3691238,154.173575,100.1955488,0.0,25.84666978,58.31985187,104.0591186
Quezon,Catanauan,POINT (122.3186585343987 13.64192758462123),71073.0,18.72006139,10.45785077,161.4264124,123.9209355,37.5054769,55.81635401,18.61758663,23.39062297,86.18238133
Quezon,Real,POINT (121.5622436745384 14.55370885106828),35979.0,16.24087841,4.82915934,156.0235513,103.7648351,52.25871619,2.08002538,1.81446782,1.81446782,127.9758902
Quezon,General Luna,POINT (122.2219657414258 13.70447940742094),26494.0,4.96659617,1.84001806,75.77770717,52.6682475,23.10945967,0.0,0.2203017,0.56892583,28.0175046
Quezon,General Nakar,POINT (121.4661449546296 14.89038378243298),29705.0,2.60514895,1.70221443,223.625125,178.3606578,45.26446719,0.0,11.82350505,21.48402718,98.19984358
Quezon,Guinayangan,POINT (122.427503099876 13.90729497093074),45155.0,9.01713854,4.64956827,116.9786015,86.83893995,30.13966159,0.0,12.93010532,27.20670031,49.83932198
Quezon,Gumaca,POINT (122.1211442103826 13.87586601184015),73877.0,38.55100284,21.30640997,178.8713031,119.6148304,59.25647262,0.0,3.282198,7.4072375,91.02345521
Quezon,Lucena City,POINT (121.615359231757 13.93834755286742),266248.0,434.7593004,375.9875541,978.6279871,715.2008873,263.4270998,156.4716821,114.3042212,146.8900596,319.7381375
Quezon,Macalelon,POINT (122.1794185050125 13.76475622735919),28188.0,6.70434827,3.01140271,81.72367627,64.22019996,17.50347631,0.0,0.506734,0.506734,58.50421333
Quezon,Mauban,POINT (121.7034158101818 14.23307778496267),63819.0,232.6621082,201.9808638,392.3748825,262.56838,129.8065026,1.51331094,18.06305641,20.69958173,214.3283775
Quezon,Sampaloc,POINT (121.626631400455 14.18406605174952),13907.0,9.46269932,2.922893,64.72977432,50.95709651,13.77267781,0.0,5.01976398,6.32698884,24.30878654
Quezon,San Andres,POINT (122.6442207473385 13.3415079888432),35780.0,4.18373259,1.52986286,95.19054105,65.158173,30.03236805,0.0,0.0,0.0,76.85737472
Quezon,Mulanay,POINT (122.457897340942 13.52552493751575),53123.0,15.51723118,7.00227256,159.1698849,123.7864908,35.38339412,0.0,8.62888844,10.94021156,94.72128919
Quezon,Padre Burgos,POINT (121.8476279185273 13.92133111812155),22460.0,6.62979806,2.73059676,66.71988406,54.94692531,11.77295875,0.0,0.39096477,2.43941122,30.31697442
Quezon,Pagbilao,POINT (121.7288530826685 13.98121971280153),75023.0,100.1177306,86.34609642,233.2679359,139.9887194,93.27921652,0.0,9.26324238,9.26324238,315.783172
Quezon,San Antonio,POINT (121.2980234464086 13.89985141417342),33467.0,9.06633411,5.18562936,83.46216411,58.43134103,25.03082308,0.0,0.2645795,0.2645795,48.22211941
Quezon,San Francisco,POINT (122.5720533445655 13.29448722193479),61473.0,6.79263881,4.26228594,144.8846968,106.7511285,38.13356827,40.10736285,37.95819262,52.78496554,47.6620862
Quezon,San Narciso,POINT (122.5374834132854 13.54953460358508),48461.0,19.57234003,3.85891304,136.396769,96.41031237,39.98645666,0.0,2.322972,9.88627556,60.36622615
Quezon,Tayabas City,POINT (121.6122458560707 14.04055468994992),99779.0,69.95124432,44.32619435,502.776392,202.6432828,300.1331092,0.0,45.8981538,84.57775889,675.4963995
Quezon,Sariaya,POINT (121.504113426936 13.92729614564843),148980.0,63.38050496,41.30046626,308.744344,197.7217111,111.0226328,0.0,3.80556759,8.671639,142.722441
Quezon,Tagkawayan,POINT (122.5386428470698 14.02596351843044),51832.0,14.75688562,6.94630956,169.5977356,109.2211603,60.37657533,0.0,22.90175203,22.90175203,140.8094325
Quezon,Tiaong,POINT (121.3363194487968 13.93991792116908),99712.0,40.74672557,26.97302423,207.3407706,116.4913672,90.84940346,1.16763045,31.93474213,37.18076385,136.3692095
Quirino,Aglipay,POINT (121.6200936140079 16.43386876977828),27787.0,3.59421195,1.90237364,100.0376247,72.69930755,27.33831719,0.0,3.23795232,4.44271115,62.38256442
Quirino,Cabarroguis,POINT (121.5060661911685 16.43744277330105),30582.0,39.91116055,32.52000406,135.6258776,87.46303724,48.16284031,0.0,9.38269466,9.38269466,66.50148006
Quirino,Diffun,POINT (121.4613743184048 16.55243684723673),52569.0,15.10612033,7.39841562,147.4573786,92.39653692,55.06084166,0.517729,8.69827726,18.95629037,108.2156376
Rizal,Jala-Jala,POINT (121.3396468576485 14.34358933422423),32254.0,10.60235248,7.52663428,81.00612448,56.50795928,24.4981652,0.0,2.80898685,3.34290504,49.15563697
Quezon,Unisan,POINT (121.99809251643 13.86069581334754),26884.0,7.28058716,4.0176389,80.84129716,50.84171289,29.99958427,0.0,9.0454392,10.00800806,37.4218344
Quirino,Maddela,POINT (121.7984717300346 16.36043621832619),38499.0,25.07674183,8.65074013,208.3979451,140.3541363,68.04380884,0.0,9.32363682,21.30656558,53.5203588
Quirino,Nagtipunan,POINT (121.5122741867041 16.15603161080546),23484.0,65.69628608,64.90562934,311.5006511,188.5665065,122.9341446,14.5,11.66330428,25.27457075,138.2362076
Quirino,Saguday,POINT (121.5795793782624 16.54521129084263),16070.0,3.85565072,1.93537282,56.53584272,46.06291614,10.47292658,0.0,5.62398537,5.62398537,5.62661437
Rizal,Antipolo City,POINT (121.2590124742022 14.66552134753679),776386.0,1205.205813,1032.54641,2456.183812,1796.146757,660.0370556,930.4097182,25.97321365,111.9336586,2021.90458
Rizal,Baras,POINT (121.2749686137545 14.54184880176639),69300.0,22.31202408,16.98304677,101.4693829,82.97928841,18.49009451,0.67622817,9.9633888,13.30784218,21.17056264
Rizal,Binangonan,POINT (121.2023921994962 14.4572756776132),282474.0,188.8318287,119.6081788,552.9156467,273.7451207,279.170526,109.4409433,298.9233002,367.2271906,225.6712391
Rizal,Cainta,POINT (121.1150937111026 14.59489434887206),322128.0,579.114973,468.4585167,1021.733308,616.1722718,405.5610363,0.0,111.430673,123.9151603,972.4579242
Rizal,Cardona,POINT (121.2282626619348 14.41815167654753),49034.0,20.6578032,11.08688021,112.9244147,85.95677865,26.96763603,30.66013311,12.62102345,13.29062345,53.35056132
Rizal,Pililla,POINT (121.3449534977237 14.45487029922771),64812.0,40.00586856,35.54044508,154.8651286,99.8325707,55.03255789,0.0,7.37454307,14.05165278,75.48536411
Rizal,Rodriguez,POINT (121.2500827011222 14.78735997779905),369222.0,149.89417,79.3069255,575.2044174,450.519856,124.6845614,0.0,55.11093918,55.83221899,276.5967399
Rizal,San Mateo,POINT (121.1550193795175 14.69121668845354),252527.0,189.567884,157.0226316,491.717871,329.6089167,162.1089543,1.162,35.16980366,58.36755246,320.4224855
Rizal,Tanay,POINT (121.3608123594367 14.58858369340356),117830.0,177.6787428,89.83039267,403.4628229,200.3227037,203.1401192,0.0,43.30919603,54.27912314,287.108513
Rizal,Taytay,POINT (121.1315173073084 14.56080112801009),319104.0,367.663231,248.4033403,778.529785,404.8711425,373.6586424,0.0,27.01095177,27.01095177,578.1404528
Rizal,Teresa,POINT (121.2186420110494 14.56746200860973),57755.0,70.44918948,58.85673718,160.6927988,121.7753583,38.91744049,16.24560572,29.23467098,31.25717,117.618244
Romblon,Alcantara,POINT (122.0549339154218 12.29784703739088),16351.0,2.58445422,1.28665678,55.54861122,36.22190736,19.32670386,15.555,8.77385024,36.30234288,12.23506679
Romblon,Banton,POINT (122.0692390137623 12.93787860099938),5536.0,1.56406592,0.79563736,38.77889792,28.99910177,9.77979615,0.0,6.53684836,6.53684836,18.50427412
Romblon,Cajidiocan,POINT (122.6372156920153 12.41621294597099),21861.0,3.420196,1.84597197,81.218076,44.0579166,37.1601594,0.0,6.04055299,6.04055299,134.3810636
Romblon,Calatrava,POINT (122.073090581835 12.61125674732905),10275.0,2.61437258,0.71197955,51.22374158,35.62879814,15.59494344,0.0,5.60367271,5.99253565,14.62965703
Romblon,Concepcion,POINT (121.730149822374 12.93603334295257),4037.0,4.00512615,0.43333871,37.61145115,27.3517006,10.25975055,0.0,2.034232,2.034232,33.88150388
Romblon,Corcuera,POINT (122.0547428103749 12.80571229939641),10283.0,9.84802866,1.00104159,52.2036876,41.4179448,10.7857428,0.5,4.12843852,11.61771949,10.05839416
Romblon,Ferrol,POINT (121.9487612335068 12.32634038847388),6964.0,1.24434687,0.65631144,38.68338187,30.78432392,7.89905795,6.2156,0.426342,0.426342,26.13455561
Romblon,Looc,POINT (121.9993059095641 12.27518149615831),22262.0,10.17641508,2.99592259,74.08987908,59.27356782,14.81631126,0.0,4.4344366,4.4344366,30.65288639
Romblon,Magdiwang,POINT (122.5246222485844 12.46630063261146),14142.0,3.3298883,1.49107456,58.82037218,42.29508333,16.52528885,2.4123991,5.76158417,10.13427881,22.76229114
Romblon,Odiongan,POINT (122.0177695895178 12.39865988604808),45367.0,45.34656204,12.37256845,151.3031607,77.42152355,73.88163718,0.0,1.14373717,47.003171,58.37597265
Romblon,Romblon,POINT (122.2854285167189 12.54941187065746),38758.0,13.68014631,6.51693138,100.3204797,80.40576943,19.91471026,0.21159114,1.8256305,5.43404111,27.31729123
Romblon,San Agustin,POINT (122.1124948515384 12.55416517639441),22598.0,8.78265865,2.17168468,80.25704665,54.28054688,25.97649977,12.12265789,17.94251667,19.34387685,55.64645761
Romblon,San Andres,POINT (122.0469478436305 12.53642103543396),15589.0,3.16731778,1.82126197,61.98869743,37.18545832,24.80323911,0.01303789,5.39514221,10.13231153,45.10710798
Romblon,San Fernando,POINT (122.5540425005897 12.37394517779638),23271.0,4.23556583,2.33624555,83.05119383,59.5016665,23.54952733,3.43078259,7.44641107,14.93387104,48.9922294
Romblon,San Jose,POINT (121.9375073141956 12.06402692289882),10881.0,3.05761075,0.81831579,44.65031975,40.25809208,4.39222767,0.33666001,0.63348185,3.13620815,4.42961852
Romblon,Santa Fe,POINT (122.011374973908 12.16927527204997),16098.0,3.03006541,1.10046854,57.15975841,40.86745227,16.29230614,1.21919586,7.59375443,8.45873569,15.35772989
Romblon,Santa Maria,POINT (122.0836566480232 12.40310217366617),8508.0,1.21367556,0.73659777,49.69454956,29.11745345,20.57709611,0.0,25.03199286,25.03199286,10.70163326
Sorsogon,Irosin,POINT (124.0300037162227 12.7145879264469),56662.0,13.24857562,6.18659978,126.4707207,111.8213941,14.64932658,59.34442197,2.14261047,62.36402598,47.21782965
Sorsogon,Pilar,POINT (123.6977435267904 12.95122697570278),74564.0,20.34756683,4.27894322,166.510061,125.3919898,41.1180712,3.64537628,9.26989636,12.87605412,54.77738003
Sorsogon,Prieto Diaz,POINT (124.1631673413266 13.03670232317647),22442.0,3.66879744,0.99561798,62.35059144,49.9893185,12.36127294,4.98677753,0.65791919,5.38257709,29.99341393
Sorsogon,Barcelona,POINT (124.1162446519039 12.83793733123701),20990.0,3.57863294,1.69047126,63.97129814,51.56181409,12.40948405,0.84765181,8.75430073,11.46211729,11.2907597
Sorsogon,Bulan,POINT (123.9253449887057 12.68134621999486),100076.0,32.13513726,11.91108355,208.3684827,159.0519466,49.31653615,1.72949697,4.14006727,7.30834959,38.90548739
Sorsogon,Bulusan,POINT (124.1053735523257 12.75962871838175),22884.0,5.63634525,1.38897111,72.59332396,52.8661497,19.72717426,2.78451361,1.18625284,8.5102455,15.01031712
Sorsogon,Casiguran,POINT (124.0429207791332 12.85995306668414),32842.0,6.99322004,1.50747421,84.73800363,56.07392832,28.66407531,0.66699153,7.25015536,13.51416474,1.84271279
Sorsogon,Castilla,POINT (123.8154698965717 12.94870992792875),57827.0,11.41880603,3.20283035,130.8064583,81.07490767,49.73155064,1.91607224,3.4453682,11.71675923,63.95621772
Sorsogon,Donsol,POINT (123.5761059754336 12.97106248021754),49711.0,13.86656618,2.18518901,121.5764492,102.4627885,19.11366065,4.76424196,0.82395149,3.38341365,94.00457742
Sorsogon,Gubat,POINT (124.1075864609903 12.92687333375522),59534.0,17.78989921,4.11990172,136.3897869,94.29214144,42.09764543,1.72407692,23.4597495,24.52102233,51.17802714
Sorsogon,Juban,POINT (123.97299211135 12.81133201602046),32320.0,14.04326368,3.09983938,94.79754902,67.55015769,27.24739133,15.94544161,5.69931109,25.12276869,26.91641941
Sorsogon,Magallanes,POINT (123.8844711138011 12.80424807443993),37038.0,10.08784272,1.58974366,102.3479235,78.82608395,23.52183951,0.82391791,0.0,0.40738916,33.14136749
Sorsogon,Matnog,POINT (124.0347478889312 12.59093049207022),41101.0,17.18404199,2.47993456,117.6445642,99.7298469,17.91471725,10.27626279,1.30633245,17.17978177,6.93091792
Sorsogon,Santa Magdalena,POINT (124.0876284299523 12.65601857436271),16848.0,2.77424918,0.86170559,55.73968571,50.77554008,4.96414563,0.93094962,0.0475438,5.55791394,9.68227087
Sorsogon,Sorsogon City,POINT (123.995379394529 13.01714538905128),168110.0,101.9094731,64.23881933,657.5202808,604.1888686,53.33141219,211.5486953,213.1580624,224.4872394,216.4478169
Tarlac,Anao,POINT (120.6142886594249 15.74221177290848),11528.0,9.49503582,2.13224368,52.66179648,42.61178451,10.05001197,0.0,7.3204449,8.93698505,24.98513308
Tarlac,Bamban,POINT (120.4727358387926 15.24317704903697),69466.0,25.13076064,13.85398947,164.4859482,159.419236,5.06671218,0.0,0.0,0.0,15.00296886
Tarlac,Camiling,POINT (120.4182826212795 15.69337022578406),83248.0,49.21002919,20.1919072,208.3247304,126.8030324,81.52169798,0.0,42.92092193,67.15311809,85.01949434
Tarlac,Mayantoc,POINT (120.3084766644707 15.55968454097987),32232.0,13.84652615,6.74595032,117.3943243,100.3168558,17.07746853,0.0,1.55613,5.83855276,46.38927804
Tarlac,Capas,POINT (120.4430002818402 15.33041482097311),140202.0,76.89573211,41.46794613,316.3019944,243.1428419,73.15915248,68.20518372,33.11309989,40.61960411,104.4573147
Tarlac,Gerona,POINT (120.565566643167 15.60100150511697),87531.0,49.33456966,27.47893114,203.0021402,190.6026102,12.39952997,0.0,5.76600824,9.93225299,45.95071961
Tarlac,Concepcion,POINT (120.6784418995446 15.33054812818065),154188.0,54.16324658,34.80041371,295.816708,226.7764949,69.04021303,3.29190796,35.47807275,35.47807275,110.8314172
Tarlac,Ramos,POINT (120.626423234827 15.67907943651656),21350.0,6.593336,1.62980256,61.95723685,44.66396868,17.29326817,0.55813617,11.22069556,11.22069556,16.72166491
Tarlac,La Paz,POINT (120.714673280646 15.44686249544332),64017.0,15.16667316,5.77320144,137.2855444,111.2413608,26.0441836,0.0,5.805955,5.861265,43.287132
Tarlac,Moncada,POINT (120.5533826701429 15.74456417301058),57787.0,27.44438275,3.87136374,176.4988619,100.0855589,76.41330301,29.06421701,72.15664885,94.37831604,23.36090253
Tarlac,San Clemente,POINT (120.3329346909932 15.66677251135992),12657.0,3.69933017,2.13722479,52.71523217,43.56984354,9.14538863,0.13273699,0.457175,0.457175,24.39511814
Tarlac,San Jose,POINT (120.3408072851114 15.43727685627896),36253.0,6.91592456,4.07071927,136.4816227,69.96169666,66.51992599,0.69247629,12.80576252,44.58865176,62.99709983
Tarlac,Paniqui,POINT (120.5405517277995 15.67237175164924),92606.0,57.70748631,31.49323472,214.6564589,123.9981773,90.65828155,0.0,21.17403913,46.77955206,96.45371193
Tarlac,Pura,POINT (120.6457749615884 15.62826408829484),23712.0,9.37299409,2.68515684,69.40933266,63.89081966,5.518513,0.0,0.78086306,0.78086306,19.18291631
Tarlac,Santa Ignacia,POINT (120.4471134269448 15.58263709739042),47538.0,19.18750088,8.77742803,122.5573621,93.36557263,29.19178943,0.0272854,29.87193087,29.87193087,73.38194968
Tarlac,Victoria,POINT (120.6857502506385 15.57574952761856),63715.0,21.26601145,8.85627072,141.4116341,102.5692735,38.84236062,0.0,10.98764413,10.98764413,126.0525754
Tarlac,Tarlac City,POINT (120.6018318510537 15.48442102169378),342493.0,400.3266476,319.9000982,1217.853734,744.7887543,473.0649795,81.49637088,224.2150957,329.3239956,399.4707889
Tawi-Tawi,Mapun,POINT (118.5548594280234 7.8060461698863),26597.0,0.46769149,0.19057093,78.3974383,71.60544816,6.79199014,0.05214995,3.0,6.78521585,0.08598631
Zambales,Botolan,POINT (120.2001050033241 15.22973234096095),57707.0,17.16629246,6.43480763,204.7236161,145.4660526,59.25756352,0.22019847,26.33367954,30.36279686,31.53984218
Zambales,Castillejos,POINT (120.2177062738 14.94194449721109),64841.0,25.52694502,15.04042155,150.1340916,94.96381001,55.17028163,0.77163684,9.70075729,21.5517934,86.45610679
Zambales,Cabangan,POINT (120.1228929533233 15.16111751605515),25163.0,7.89305322,3.91244917,87.07171518,62.97662425,24.09509093,2.86558106,4.40863397,8.58187569,42.17759701
Zambales,San Narciso,POINT (120.1117231703551 15.01219078737333),28360.0,9.64575959,4.73422175,80.43346063,46.36747193,34.0659887,1.68644674,0.06719085,19.65285403,61.79883431
Zambales,Santa Cruz,POINT (120.0340015667355 15.76022139243811),58151.0,20.34948918,14.50935686,209.1795791,124.5071675,84.67241158,42.40222055,34.99683798,60.365114,178.4770689
Zambales,Candelaria,POINT (120.0834099933338 15.63769441055224),27174.0,14.68110791,6.81575079,116.1052919,67.66793299,48.43735891,12.7733946,16.32522179,36.3146422,67.26543705
Zambales,Iba,POINT (120.0501732256977 15.37630727507043),50506.0,48.64036805,35.39473764,154.3697691,102.5807067,51.78906236,0.51982409,9.54524026,34.81720456,39.61789168
Zambales,Masinloc,POINT (120.0535425727291 15.53458462754154),47719.0,290.0419466,269.4621444,414.4025007,248.2496266,166.1528741,0.39202961,46.94597808,55.80315,176.4038236
Zambales,Olongapo City,POINT (120.3426311999548 14.88623076841903),233040.0,566.1740937,234.7030445,1228.701496,958.3158805,270.3856151,336.7649972,411.7290872,535.9371547,474.6713095
Zambales,Palauig,POINT (120.0418604706045 15.45215765396715),34947.0,16.38626828,8.07804183,127.7994898,90.86918078,36.93030898,31.50180193,0.0,15.5345381,51.93108625
Zambales,San Antonio,POINT (120.1097674922307 14.87536148463109),34661.0,18.61736377,9.77802377,135.4445988,84.49110462,50.95349415,1.4317496,15.63760919,17.41538695,63.50591233
Zambales,San Felipe,POINT (120.1261060502089 15.07384568898212),23183.0,14.1321754,6.1444296,82.89163457,64.62467584,18.26695873,8.72104925,1.26007962,17.10090721,15.77545206
Zambales,San Marcelino,POINT (120.2823492252386 15.027101519862),33665.0,25.84066751,7.08475713,162.0482289,94.47280465,67.5754243,3.7296301,12.5130069,22.31364612,93.02588075
Zambales,Subic,POINT (120.2628631396983 14.89513879790213),104771.0,70.11881728,40.36061523,318.5697713,289.0073611,29.56241022,30.08101826,50.8743681,69.10561022,13.57612979
